experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
within_project,CM1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.03,0.3592689983799837,0.15058574879227055,0.6322222222222222,0.19245008972987526,0.2857142857142857,0.6388888888888888,0.2,0.5,0.11699284714286468,0.2,0.2,2.0,0.15,0.3,1.4999999999999998
within_project,CM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.504725,0.44388549719045445,0.24003709311409727,0.7866666666666666,0.1784344596771036,0.27586206896551724,0.6166666666666667,0.21052631578947367,0.4,0.14443442784961175,0.2,0.2,2.0,0.25,0.5,2.5
within_project,CM1,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.504725,0.44388549719045445,0.24003709311409727,0.7866666666666666,0.1784344596771036,0.27586206896551724,0.6166666666666667,0.21052631578947367,0.4,0.14443442784961172,0.2,0.2,2.0,0.25,0.5,2.5
within_project,CM1,13,AQRPE_v2_rank,LR_std_C0.1,rank_objective_fixed_threshold,0.5,0.3420815363881402,0.5904564771612826,0.9233333333333333,0.5480980958129164,0.5405405405405406,0.9055555555555556,0.37037037037037035,1.0,0.165610121716837,0.3,0.3,2.9999999999999996,0.4,0.8,4.0
within_project,CM1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.504725,0.37227795760871,0.24003709311409727,0.7866666666666666,0.1784344596771036,0.27586206896551724,0.6166666666666667,0.21052631578947367,0.4,0.14443442784961172,0.2,0.2,2.0,0.25,0.5,2.5
within_project,CM1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C0.1|LR_std_C1,soft_top3_balanced_objective,0.600366,0.42855733741136476,0.46735387800605194,0.9066666666666667,0.36673230396086576,0.43478260869565216,0.7055555555555555,0.38461538461538464,0.5,0.14881040515787697,0.4,0.4,4.0,0.4,0.8,4.0
cross_project,CM1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.5705,0.3848247499612166,0.25557765959046885,0.7599881823553474,0.2780940271842635,0.3493975903614458,0.6979228216899231,0.24786324786324787,0.5918367346938775,0.23106695559213994,0.28,0.2857142857142857,2.845714285714286,0.25,0.5102040816326531,2.5408163265306123
cross_project,CM1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.587225,0.3882089261988317,0.2582268875838092,0.7696695604745238,0.2844385256810558,0.35294117647058826,0.7047861460842689,0.24793388429752067,0.6122448979591837,0.237212822286133,0.26,0.2653061224489796,2.642448979591837,0.26,0.5306122448979592,2.642448979591837
cross_project,CM1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.1945,0.3528630125659898,0.1461235748370425,0.6359029135039316,0.1602838683231181,0.2557077625570776,0.6275851097677378,0.16470588235294117,0.5714285714285714,0.15189947670096457,0.16,0.16326530612244897,1.6261224489795918,0.14,0.2857142857142857,1.422857142857143
cross_project,CM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.5,0.44059346665283317,0.26695686055716383,0.7759874551156766,0.25897000887857524,0.33766233766233766,0.6773328485068861,0.24761904761904763,0.5306122448979592,0.1599561079863895,0.3,0.30612244897959184,3.0489795918367344,0.25,0.5102040816326531,2.5408163265306123
cross_project,CM1,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.5,0.44059346665283317,0.26695686055716383,0.7759874551156766,0.25897000887857524,0.33766233766233766,0.6773328485068861,0.24761904761904763,0.5306122448979592,0.15995610798638948,0.3,0.30612244897959184,3.0489795918367344,0.25,0.5102040816326531,2.5408163265306123
cross_project,CM1,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.39494818147365074,0.26695686055716383,0.7759874551156766,0.25897000887857524,0.33766233766233766,0.6773328485068861,0.24761904761904763,0.5306122448979592,0.15995610798638948,0.3,0.30612244897959184,3.0489795918367344,0.25,0.5102040816326531,2.5408163265306123
