experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
cross_project,CM1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.447463,0.7321534033478901,0.599727955079331,0.7553333333333333,0.3578300267477955,0.6153846153846154,0.6833333333333333,0.5714285714285714,0.6666666666666666,0.21617646629294454,0.625,0.16666666666666666,1.6666666666666667,0.5625,0.3,1.5
cross_project,CM1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.406,0.8004586499215071,0.6309081196581197,0.8003333333333333,0.5359302005896912,0.7246376811594203,0.7766666666666666,0.6410256410256411,0.8333333333333334,0.2081249850000039,0.75,0.2,2.0,0.6875,0.36666666666666664,1.8333333333333333
cross_project,CM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.535964,0.7099590905702832,0.6310663321669459,0.7773333333333333,0.4131182235954578,0.6571428571428571,0.7133333333333334,0.575,0.7666666666666667,0.20680903325600936,0.625,0.16666666666666666,1.6666666666666667,0.5625,0.3,1.5
cross_project,CM1,13,AQRPE_v2_balanced,DT_leaf5,balanced_objective,0.406,0.8004586499215071,0.6309081196581197,0.8003333333333333,0.5359302005896912,0.7246376811594203,0.7766666666666666,0.6410256410256411,0.8333333333333334,0.2081249850000039,0.75,0.2,2.0,0.6875,0.36666666666666664,1.8333333333333333
cross_project,CM1,13,AQRPE_v2_rank,DT_leaf5,rank_objective_fixed_threshold,0.5,0.6775510204081632,0.6309081196581197,0.8003333333333333,0.5359302005896912,0.7246376811594203,0.7766666666666666,0.6410256410256411,0.8333333333333334,0.2081249850000039,0.75,0.2,2.0,0.6875,0.36666666666666664,1.8333333333333333
cross_project,CM1,13,AQRPE_v2_mcc,DT_leaf5,mcc_objective,0.406,0.7802197802197802,0.6309081196581197,0.8003333333333333,0.5359302005896912,0.7246376811594203,0.7766666666666666,0.6410256410256411,0.8333333333333334,0.2081249850000039,0.75,0.2,2.0,0.6875,0.36666666666666664,1.8333333333333333
cross_project,CM1,13,AQRPE_v2_soft_top3,DT_leaf5|LR_std_C1|LR_std_C0.1,soft_top3_balanced_objective,0.4295,0.7969964773051801,0.6271127892109312,0.7813333333333333,0.5113831004894118,0.7123287671232876,0.7633333333333334,0.6046511627906976,0.8666666666666667,0.20542740736471235,0.5,0.13333333333333333,1.3333333333333333,0.625,0.3333333333333333,1.6666666666666667
cross_project,JM1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.471778,0.7695978795151796,0.3910348037739588,0.4053333333333333,0.0,0.0,0.5,0.0,0.0,0.28004361894599555,0.5,0.13333333333333333,1.3333333333333333,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.590681,0.6042447759838202,0.30151976791736806,0.30533333333333335,0.0,0.0,0.5,0.0,0.0,0.3418548778665271,0.125,0.03333333333333333,0.3333333333333333,0.25,0.13333333333333333,0.6666666666666666
cross_project,JM1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.6175,0.574991132213098,0.43776315789473685,0.5226666666666667,0.050964719143762556,0.2727272727272727,0.52,0.42857142857142855,0.2,0.3594582908333395,0.625,0.16666666666666666,1.6666666666666667,0.4375,0.23333333333333334,1.1666666666666667
cross_project,JM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.388627,0.7190550259571484,0.6996672466336205,0.7773333333333334,0.44114940169152966,0.6756756756756757,0.7266666666666667,0.5681818181818182,0.8333333333333334,0.19096989708756054,0.875,0.23333333333333334,2.3333333333333335,0.75,0.4,2.0
cross_project,JM1,13,AQRPE_v2_balanced,LR_std_C0.1,balanced_objective,0.471778,0.7695978795151796,0.3910348037739588,0.4053333333333333,0.0,0.0,0.5,0.0,0.0,0.28004361894599555,0.5,0.13333333333333333,1.3333333333333333,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,13,AQRPE_v2_rank,LR_std_C0.1,rank_objective_fixed_threshold,0.5,0.6571428571428571,0.3910348037739588,0.4053333333333333,0.0,0.0,0.5,0.0,0.0,0.28004361894599555,0.5,0.13333333333333333,1.3333333333333333,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,13,AQRPE_v2_mcc,LR_std_C0.1,mcc_objective,0.471778,0.7337993857053428,0.3910348037739588,0.4053333333333333,0.0,0.0,0.5,0.0,0.0,0.28004361894599555,0.5,0.13333333333333333,1.3333333333333333,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,13,AQRPE_v2_soft_top3,LR_std_C0.1|ET_leaf5|LR_std_C1,soft_top3_balanced_objective,0.547,0.792053221172222,0.4035735583582552,0.5666666666666667,0.0,0.0,0.5,0.0,0.0,0.24703161509514154,0.375,0.1,1.0,0.3125,0.16666666666666666,0.8333333333333334
