experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
cross_project,PC1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.453698,0.4332459686531796,0.20594500929636606,0.7022739857042183,0.23745881365795296,0.2727272727272727,0.701707691533273,0.17454545454545456,0.6233766233766234,0.15860607406358482,0.23423423423423423,0.33766233766233766,3.373581373581373,0.18018018018018017,0.5194805194805194,2.5950625950625947
cross_project,PC1,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.453698,0.4332459686531796,0.20594500929636606,0.7022739857042183,0.23745881365795296,0.2727272727272727,0.701707691533273,0.17454545454545456,0.6233766233766234,0.15860607406358482,0.23423423423423423,0.33766233766233766,3.373581373581373,0.18018018018018017,0.5194805194805194,2.5950625950625947
cross_project,PC1,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.4057284356309184,0.20594500929636606,0.7022739857042183,0.22094442196255246,0.2702702702702703,0.6730154535387094,0.182648401826484,0.5194805194805194,0.15860607406358482,0.23423423423423423,0.33766233766233766,3.373581373581373,0.18018018018018017,0.5194805194805194,2.5950625950625947
cross_project,PC1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.5705,0.31545587334119934,0.20594500929636606,0.7022739857042183,0.22255235862005632,0.2807017543859649,0.650137169032518,0.2119205298013245,0.4155844155844156,0.15860607406358482,0.23423423423423423,0.33766233766233766,3.373581373581373,0.18018018018018017,0.5194805194805194,2.5950625950625947
cross_project,PC1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C0.1|LR_std_C1,soft_top3_balanced_objective,0.5,0.41931234257623395,0.1877236990891982,0.7057975938789892,0.20703214086852822,0.26148409893992935,0.6583798952984999,0.1796116504854369,0.4805194805194805,0.1740036414805632,0.1891891891891892,0.2727272727272727,2.7248157248157248,0.17567567567567569,0.5064935064935064,2.53018603018603
cross_project,CM1,29,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.5235,0.39811227789081305,0.24862870271420517,0.7492613972092178,0.2112935917136921,0.2857142857142857,0.670810417708286,0.1813186813186813,0.673469387755102,0.24853200564921973,0.28,0.2857142857142857,2.845714285714286,0.24,0.4897959183673469,2.4391836734693877
cross_project,CM1,29,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.510717,0.39648544515663603,0.24916717206616912,0.7596245625198855,0.216850074326758,0.28346456692913385,0.6791509476841961,0.17560975609756097,0.7346938775510204,0.2562351727622953,0.28,0.2857142857142857,2.845714285714286,0.24,0.4897959183673469,2.4391836734693877
cross_project,CM1,29,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.218,0.35310647804436024,0.16293455422855418,0.6485387027862369,0.15996391595878812,0.25316455696202533,0.6301759010954048,0.1595744680851064,0.6122448979591837,0.14990463368837054,0.22,0.22448979591836735,2.235918367346939,0.19,0.3877551020408163,1.9310204081632654
cross_project,CM1,29,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.5235,0.4153846540092612,0.26767760769313487,0.7878960047270578,0.2653468774413679,0.34532374100719426,0.6714012999409118,0.26666666666666666,0.4897959183673469,0.17375142927246187,0.3,0.30612244897959184,3.0489795918367344,0.27,0.5510204081632653,2.7440816326530615
cross_project,CM1,29,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.5235,0.4153846540092612,0.26767760769313487,0.7878960047270578,0.2653468774413679,0.34532374100719426,0.6714012999409118,0.26666666666666666,0.4897959183673469,0.17375142927246187,0.3,0.30612244897959184,3.0489795918367344,0.27,0.5510204081632653,2.7440816326530615
