experiment,target_project,seed,selected_order,position_1_candidate,position_2_candidate,position_3_candidate,excluded_candidate,selection_mode,threshold,selection_score,balanced_score_position_1,balanced_score_position_2,balanced_score_position_3,balanced_score_excluded,cutoff_score_gap
within_project,CM1,101,LR_std_C0.1|LR_std_C1|ET_leaf5,LR_std_C0.1,LR_std_C1,ET_leaf5,DT_leaf5,soft_top3_balanced_objective,0.5235,0.3760858392300483,0.4248880546850788,0.3914554075811809,0.3625753918296138,0.2257773937354321,0.1367979980941817
within_project,JM1,7,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.491861,0.3994828650144114,0.4183490088504131,0.3801500807427123,0.3799337553935896,0.3506341533302524,0.029299602063337205
within_project,JM1,13,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.48496,0.4146384082945308,0.4432492687341542,0.3971584814651222,0.3951833697858754,0.3485871875602515,0.04659618222562395
within_project,JM1,29,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.536239,0.4267327730152768,0.4323075488986717,0.4143313823155584,0.4097030468400868,0.3508070256391094,0.058896021200977366
within_project,JM1,42,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.51657,0.418353613087011,0.4280300377809547,0.39638123579366,0.3946208267554469,0.350695382440948,0.04392544431449891
within_project,JM1,101,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.594,0.4385151068381809,0.4626496979898897,0.4318467208649091,0.4284596719890828,0.3418335692237813,0.08662610276530153
within_project,KC1,7,ET_leaf5|LR_std_C0.1|DT_leaf5,ET_leaf5,LR_std_C0.1,DT_leaf5,LR_std_C1,soft_top3_balanced_objective,0.594,0.5323639895188701,0.5188363375672044,0.5104173073451738,0.4934885344406546,0.491314490226896,0.002174044213758608
within_project,KC1,13,DT_leaf5|ET_leaf5|LR_std_C1,DT_leaf5,ET_leaf5,LR_std_C1,LR_std_C0.1,soft_top3_balanced_objective,0.594,0.5172365337505483,0.5352438822490762,0.5090982973761858,0.4938961072619379,0.4846369039770942,0.009259203284843698
within_project,KC1,29,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.394295,0.4089455575709426,0.422417230983649,0.3890446912352135,0.3881980499730998,0.3567855854982029,0.03141246447489693
within_project,KC1,42,ET_leaf5|LR_std_C1|DT_leaf5,ET_leaf5,LR_std_C1,DT_leaf5,LR_std_C0.1,soft_top3_balanced_objective,0.4765,0.5012067351072175,0.5009855166206613,0.4767244921576055,0.4735080526467541,0.4729344587491118,0.0005735938976423327
within_project,KC1,101,LR_std_C1|ET_leaf5|LR_std_C0.1,LR_std_C1,ET_leaf5,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.641,0.4773229653531705,0.4662380901434408,0.4630424084431402,0.4617720316891578,0.4413005054247405,0.02047152626441734
within_project,KC2,7,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.594,0.6959297113866811,0.7222975314163816,0.6881746654225529,0.6790867685241465,0.3763959326220195,0.30269083590212703
within_project,KC2,13,LR_std_C1|ET_leaf5|LR_std_C0.1,LR_std_C1,ET_leaf5,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.6645,0.7180013848288277,0.6963575091298168,0.6912269262098196,0.6829445657070427,0.6281185517378258,0.054826013969216825
within_project,KC2,29,DT_leaf5|ET_leaf5|LR_std_C0.1,DT_leaf5,ET_leaf5,LR_std_C0.1,LR_std_C1,soft_top3_balanced_objective,0.7585,0.5955762586274028,0.6026502259021388,0.5470856444034917,0.5182699133003649,0.5119755715198067,0.00629434178055821
within_project,KC2,42,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.7585,0.7239677488925937,0.7601098629147847,0.7039885205964082,0.6940190222720563,0.6188778611067086,0.07514116116534764
within_project,KC2,101,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.4295,0.5942725575791393,0.6158297648578336,0.6149185847975993,0.5922730744058571,0.4320455456741159,0.16022752873174118
within_project,PC1,7,DT_leaf5|ET_leaf5|LR_std_C1,DT_leaf5,ET_leaf5,LR_std_C1,LR_std_C0.1,soft_top3_balanced_objective,0.594,0.575405651588835,0.532243495062262,0.5090138111436712,0.4494920185510095,0.4387786917602898,0.010713326790719735
within_project,PC1,13,ET_leaf5|LR_std_C1|DT_leaf5,ET_leaf5,LR_std_C1,DT_leaf5,LR_std_C0.1,soft_top3_balanced_objective,0.3825,0.4940101505456922,0.5085098084346009,0.4554887080606503,0.452379217251143,0.4035922559680055,0.048786961283137475
within_project,PC1,29,ET_leaf5|LR_std_C0.1|DT_leaf5,ET_leaf5,LR_std_C0.1,DT_leaf5,LR_std_C1,soft_top3_balanced_objective,0.4295,0.4961959850982523,0.4968550722524189,0.4402123292352339,0.419656191204693,0.4102794185831967,0.009376772621496277
within_project,PC1,42,DT_leaf5|ET_leaf5|LR_std_C1,DT_leaf5,ET_leaf5,LR_std_C1,LR_std_C0.1,soft_top3_balanced_objective,0.5235,0.4978948823680191,0.5405077201330145,0.4954437503059881,0.3705259903866916,0.3353445695916363,0.03518142079505532
within_project,PC1,101,ET_leaf5|LR_std_C0.1|DT_leaf5,ET_leaf5,LR_std_C0.1,DT_leaf5,LR_std_C1,soft_top3_balanced_objective,0.266353,0.444813243680275,0.4974020029640533,0.3965675456104734,0.3908523897586859,0.3657028735438762,0.02514951621480971
